time,Mode
1586594595,Health
1586594609,Health
1586594624,Health
1586594638,Health
1586594652,Health
1586594667,Health
1586594681,Health
1586598665,Health
1586598679,Health
1586598693,Health
1586598708,Health
1586598722,Health
1586598737,Health
1586598751,Health
1586598780,Health
1586598794,Health
1586598808,Health
1586598823,Health
1586598837,Health
1586598852,Health
1586598866,Health
1586598880,Health
1586598895,Health
1586598909,Health
1586598924,Health
1586598938,Health
1586598952,Health
1586598967,Health
1586598981,Health
1586598995,Health
1586599024,Health
1586599039,Health
1586599053,Health
1586599082,Health
1586599096,Health
1586599110,Health
1586599139,Health
1586599154,Health
1586599168,Health
1586604374,Health
1586604388,Health
1586604532,Health
1586604575,Health
1586604604,Health
1586604647,Health
1586604662,Health
1586604676,Health
1586604691,Health
1586604719,Health
1586604734,Health
1586604748,Health
1586604762,Health
1586604777,Health
1586604791,Health
1586604806,Health
1586604820,Health
1586604834,Health
1586604849,Health
1586604863,Health
1586604877,Health
1586604892,Health
1586604906,Health
1586604921,Health
1586604935,Health
1586604949,Health
1586604964,Health
1586604978,Health
1586604993,Health
1586605007,Health
1586605021,Health
1586605036,Health
1586605050,Health
1586606186,Health
1586606229,Health
1586606891,Health
1586606920,Health
1586606934,Health
1586606948,Health
1586606963,Health
1586606977,Health
1586606992,Health
1586607006,Health
1586607020,Health
1586607035,Health
1586607049,Health
1586607078,Health
1586607092,Health
1586607121,Health
1586607135,Health
1586607150,Health
1586607179,Health
1586607193,Health
1586607207,Health
1586607222,Health
1586607251,Health
1586610242,Health
1586610400,Health
1586610414,Health
1586610429,Health
1586610443,Health
1586610458,Health
1586610472,Health
1586610486,Health
1586610501,Health
1586610515,Health
1586610530,Health
1586610544,Health
1586610558,Health
1586610573,Health
1586610601,Health
1586610616,Health
1586610630,Health
1586610645,Health
1586610659,Health
1586610673,Health
1586610688,Health
1586610702,Health
1586610716,Health
1586610731,Health
1586610745,Health
1586610760,Health
1586610774,Health
1586610788,Health
1586610889,Health
1586610918,Health
1586612644,Health
1586612658,Health
1586612672,Health
1586612701,Health
1586612716,Health
1586612744,Health
1586612759,Health
1586612773,Health
1586612787,Health
1586612802,Health
1586612816,Health
1586612831,Health
1586612845,Health
1586612859,Health
1586612874,Health
1586612888,Health
1586612903,Health
1586612917,Health
1586612931,Health
1586612946,Health
1586612960,Health
1586612974,Health
1586612989,Health
1586613003,Health
1586613018,Health
1586613032,Health
1586613046,Health
1586613061,Health
1586613075,Health
1586613089,Health
1586613118,Health
1586613133,Health
1586613147,Health
1586613176,Health
1586615247,Health
1586615261,Health
1586615275,Health
1586615290,Health
1586615304,Health
1586615319,Health
1586615333,Health
1586615347,Health
1586615376,Health
1586615419,Health
1586615434,Health
1586615448,Health
1586615462,Health
1586615477,Health
1586615491,Health
1586615520,Health
1586615534,Health
1586615549,Health
1586615563,Health
1586615577,Health
1586615592,Health
1586615635,Health
1586615649,Health
1586615664,Health
1586615678,Health
1586615692,Health
1586615707,Health
1586615721,Health
1586615822,Health
1586616210,Health
1586616225,Health
1586616239,Health
1586616253,Health
1586616268,Health
1586616282,Health
1586616297,Health
1586616311,Health
1586616325,Health
1586616340,Health
1586616354,Health
1586616368,Health
1586616383,Health
1586616397,Health
1586616412,Health
1586616426,Health
1586616440,Health
1586616455,Health
1586616469,Health
1586616483,Health
1586616498,Health
1586616512,Health
1586616527,Health
1586616541,Health
1586616555,Health
1586616570,Health
1586616599,Health
1586616613,Health
1586616627,Health
1586616642,Health
1586616656,Health
1586616670,Health
1586616699,Health
1586616714,Health
1586616728,Health
1586616742,Health
1586616757,Health
1586616771,Health
1586616785,Health
1586616800,Health
1586616843,Health
1586616857,Health
1586618727,Health
1586618741,Health
1586618756,Health
1586618770,Health
1586618784,Health
1586618828,Health
1586618842,Health
1586618856,Health
1586618871,Health
1586618885,Health
1586618900,Health
1586618914,Health
1586618957,Health
1586618971,Health
1586619015,Health
1586620956,Health
1586620970,Health
1586620985,Health
1586620999,Health
1586621014,Health
1586621028,Health
1586621042,Health
1586621057,Health
1586621071,Health
1586621100,Health
1586621114,Health
1586621129,Health
1586621157,Health
1586621172,Health
1586621186,Health
1586621201,Health
1586621215,Health
1586621229,Health
1586621244,Health
1586621258,Health
1586621272,Health
1586621287,Health
1586621301,Health
1586621316,Health
1586621330,Health
1586621344,Health
1586621359,Health
1586621373,Health
1586621387,Health
1586621402,Health
1586621416,Health
1586621431,Health
1586621459,Health
1586621474,Health
1586621488,Health
1586621503,Health
1586621517,Health
1586621531,Health
1586621546,Health
1586621560,Health
1586621574,Health
1586621589,Health
1586621603,Health
1586621618,Health
1586621632,Health
1586621646,Health
1586621661,Health
1586621675,Health
1586621689,Health
1586621704,Health
1586621718,Health
1586621733,Health
1586621747,Health
1586621761,Health
1586622107,Health
1586622135,Health
1586622150,Health
1586622178,Health
1586622193,Health
1586622207,Health
1586622222,Health
1586622236,Health
1586622250,Health
1586622265,Health
1586622279,Health
1586622294,Health
1586622308,Health
1586622322,Health
1586622337,Health
1586622351,Health
1586622380,Health
1586622394,Health
1586622409,Health
1586622423,Health
1586622437,Health
1586622452,Health
1586622495,Health
1586622509,Health
1586622538,Health
1586622567,Health
1586622610,Health
1586622696,Health
1586622711,Health
1586622725,Health
1586622768,Health
1586622797,Health
1586624652,Health
1586624666,Health
1586624681,Health
1586624695,Health
1586624710,Health
1586624724,Health
1586624738,Health
1586624753,Health
1586624767,Health
1586624781,Health
1586624825,Health
1586624839,Health
1586624853,Health
1586624896,Health
1586624911,Health
1586626622,Health
1586626637,Health
1586626651,Health
1586626680,Health
1586626694,Health
1586626709,Health
1586626723,Health
1586626752,Health
1586626766,Health
1586626780,Health
1586626795,Health
1586626809,Health
1586626824,Health
1586626838,Health
1586626852,Health
1586626867,Health
1586626881,Health
1586626895,Health
1586626910,Health
1586626924,Health
1586626939,Health
1586626953,Health
1586626967,Health
1586626982,Health
1586626996,Health
1586627011,Health
1586627025,Health
1586627039,Health
1586627054,Health
1586627068,Health
1586627082,Health
1586627097,Health
1586627111,Health
1586627126,Health
1586627140,Health
1586627154,Health
1586627169,Health
1586627183,Health
1586627197,Health
1586627212,Health
1586627226,Health
1586627241,Health
1586627255,Health
1586627269,Health
1586627284,Health
1586627298,Health
1586627313,Health
1586627341,Health
1586627356,Health
1586627945,Health
1586627988,Health
1586628032,Health
1586628060,Health
1586628075,Health
1586628147,Health
1586628190,Health
1586628219,Health
1586628233,Health
1586628262,Health
1586632432,Health
1586632447,Health
1586632461,Health
1586632475,Health
1586632490,Health
1586632504,Health
1586632519,Health
1586632533,Health
1586632562,Health
1586632576,Health
1586632590,Health
1586632619,Health
1586632634,Health
1586632648,Health
1586632662,Health
1586632677,Health
1586632691,Health
1586632706,Health
1586632720,Health
1586632734,Health
1586632749,Health
1586632763,Health
1586632777,Health
1586632792,Health
1586632806,Health
1586632821,Health
1586632835,Health
1586632849,Health
1586632864,Health
1586632878,Health
1586632893,Health
1586632921,Health
1586632936,Health
1586632950,Health
1586632979,Health
1586632993,Health
1586633008,Health
1586633022,Health
1586633036,Health
1586633051,Health
1586633065,Health
1586633079,Health
1586633094,Health
1586633108,Health
1586633123,Health
1586633137,Health
1586633151,Health
1586633166,Health
1586633180,Health
1586633195,Health
1586633209,Health
1586633223,Health
1586633238,Health
1586633252,Health
1586633281,Health
1586633295,Health
1586633310,Health
1586633324,Health
1586633338,Health
1586633353,Health
1586633367,Health
1586633382,Health
1586633396,Health
1586633410,Health
1586633425,Health
1586633439,Health
1586633453,Health
1586636488,Health
1586636502,Health
1586636517,Health
1586636531,Health
1586636560,Health
1586636617,Health
1586636632,Health
1586636661,Health
1586636675,Health
1586636689,Health
1586636704,Health
1586636718,Health
1586636732,Health
1586636761,Health
1586636776,Health
1586636790,Health
1586636804,Health
1586636819,Health
1586636833,Health
1586636847,Health
1586636862,Health
1586637854,Health
1586637869,Health
1586637883,Health
1586637897,Health
1586638286,Health
1586638300,Health
1586638314,Health
1586638329,Health
1586638343,Health
1586638357,Health
1586638372,Health
1586638386,Health
1586638401,Health
1586638415,Health
1586638429,Health
1586638444,Health
1586638501,Health
1586638516,Health
1586638530,Health
1586638559,Health
1586638573,Health
1586638588,Health
1586638602,Health
1586638616,Health
1586638631,Health
1586638645,Health
1586638659,Health
1586638674,Health
1586638688,Health
1586638703,Health
1586638717,Health
1586638731,Health
1586638746,Health
1586638760,Health
1586638775,Health
1586638789,Health
1586638803,Health
1586638818,Health
1586638832,Health
1586638861,Health
1586638875,Health
1586638890,Health
1586638918,Health
1586638933,Health
1586638947,Health
1586638962,Health
1586638976,Health
1586638990,Health
1586639005,Health
1586639019,Health
1586639033,Health
1586639048,Health
1586639062,Health
1586639077,Health
1586639091,Health
1586639105,Health
1586639120,Health
1586639134,Health
1586639148,Health
1586639163,Health
1586639177,Health
1586639192,Health
1586639206,Health
1586639220,Health
1586644167,Health
1586644182,Health
1586644211,Health
1586644225,Health
1586644239,Health
1586644254,Health
1586644268,Health
1586644282,Health
1586644297,Health
1586644311,Health
1586644326,Health
1586644340,Health
1586644354,Health
1586644369,Health
1586644383,Health
1586644397,Health
1586644412,Health
1586644426,Health
1586644441,Health
1586644455,Health
1586644469,Health
1586644484,Health
1586644498,Health
1586644513,Health
1586644527,Health
1586644541,Health
1586644556,Health
1586644570,Health
1586644584,Health
1586644599,Health
1586644613,Health
1586644628,Health
1586644642,Health
1586644656,Health
1586644671,Health
1586644685,Health
1586644699,Health
1586644714,Health
1586644728,Health
1586644743,Health
1586644757,Health
1586644771,Health
1586644800,Health
1586644815,Health
1586644829,Health
1586644858,Health
1586644872,Health
1586644886,Health
1586644901,Health
1586644915,Health
1586644930,Health
1586644944,Health
1586644958,Health
1586644973,Health
1586644987,Health
1586645002,Health
1586645016,Health
1586645030,Health
1586645045,Health
1586645059,Health
1586645073,Health
1586645102,Health
1586645117,Health
1586645131,Health
1586645160,Health
1586645174,Health
1586645188,Health
1586645203,Health
1586645217,Health
1586645232,Health
1586645246,Health
1586645260,Health
1586645275,Health
1586645289,Health
1586645304,Health
1586645318,Health
1586645332,Health
1586645347,Health
1586645361,Health
1586649201,Health
1586649215,Health
1586649230,Health
1586649244,Health
1586649258,Health
1586649273,Health
1586649287,Health
1586649301,Health
1586649316,Health
1586649330,Health
1586649345,Health
1586649359,Health
1586649373,Health
1586650092,Health
1586650121,Health
1586650136,Health
1586650150,Health
1586650179,Health
1586650193,Health
1586650207,Health
1586650222,Health
1586650236,Health
1586650251,Health
1586650265,Health
1586650308,Health
1586650322,Health
1586650337,Health
1586650351,Health
1586650380,Health
1586650394,Health
1586650409,Health
1586650438,Health
1586650452,Health
1586650466,Health
1586650481,Health
1586650495,Health
1586650509,Health
1586650524,Health
1586650538,Health
1586650553,Health
1586650567,Health
1586650581,Health
1586650596,Health
1586650610,Health
1586650625,Health
1586650639,Health
1586650653,Health
1586650668,Health
1586650682,Health
1586650696,Health
1586650711,Health
1586650740,Health
1586650754,Health
1586650768,Health
1586650783,Health
1586650797,Health
1586650811,Health
1586650826,Health
1586650840,Health
1586650855,Health
1586650869,Health
1586650883,Health
1586650898,Health
1586650912,Health
1586650927,Health
1586650941,Health
1586650955,Health
1586650998,Health
1586651013,Health
1586651042,Health
1586651056,Health
1586651070,Health
1586651099,Health
1586651114,Health
1586651128,Health
1586651142,Health
1586651157,Health
1586651171,Health
1586651185,Health
1586654824,Health
1586654838,Health
1586654853,Health
1586654881,Health
1586654896,Health
1586654910,Health
1586654939,Health
1586654953,Health
1586654968,Health
1586654982,Health
1586654996,Health
1586655011,Health
1586655025,Health
1586655040,Health
1586655054,Health
1586655068,Health
1586655083,Health
1586655097,Health
1586655112,Health
1586655126,Health
1586655140,Health
1586655155,Health
1586655169,Health
1586655183,Health
1586655241,Health
1586655255,Health
1586655270,Health
1586655299,Health
1586655313,Health
1586655327,Health
1586655342,Health
1586655356,Health
1586656032,Health
1586656046,Health
1586656061,Health
1586656075,Health
